,product_name,prices,processor brand,processor name,ram,graphic card,operating system
822,"ASUS VivoBook 17 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home) M712UA-AU521TS Laptop  (17.3 inches, Transparent Silver, 2.30 kg, With MS Office)","₹78,000",AMD,Ryzen 5 Hexa Core,16 GB,AMD Radeon,Windows 10 Home
823,"ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) CX1101CMA-GJ0007 Chromebook  (11.6 Inch, Transparent Silver, 1.24 Kg)","₹19,999",Intel,Celeron Dual Core,4 GB,Intel Integrated UHD Graphics 600,Chrome
824,"HP 14a Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a- na0002TU Chromebook  (14 inch, Ceramic White, 1.46 kg)","₹27,490",Intel,Celeron Dual Core,4 GB,Intel Integrated UHD 605,Chrome
825,"Nokia PureBook S14 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) NKi511TL165S Thin and Light Laptop  (14 inch, Black, 1.4 KG)","₹55,990",Intel,Core i5,16 GB,Intel Integrated Iris Xe,Windows 11 Home
826,"ASUS VivoBook 15 (2021) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","₹60,168",Intel,Core i3,8 GB,Intel Integrated UHD,Windows 11 Home
827,"Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL6 Thin and Light Laptop  (14 Inch, Arctic Grey, With MS Office)","₹67,690",Intel,Core i3,8 GB,Intel Integrated UHD,Windows 11 Home
828,"HP Chromebook MediaTek Kompanio 500 - (4 GB/64 GB EMMC Storage/Chrome OS) 11a-na0006MU Chromebook  (11.6 inch, Snow White, 1.07 Kg)","₹22,940",MediaTek,MediaTek Kompanio 500,4 GB,MediaTek Integrated,Chrome
829,"ASUS VivoBook 15 (2021) Core i5 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) X515JA-BQ501W Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg)","₹68,428",Intel,Core i5,8 GB,Intel Integrated UHD,Windows 11 Home
830,"ASUS VivoBook 14 (2021) Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) M415DA-EB712WS Thin and Light Laptop  (14 inch, Transparent Silver, 1.60 kg, With MS Office)","₹47,990",AMD,Ryzen 5 Quad Core,8 GB,AMD Radeon Vega 8,Windows 11 Home
831,"ASUS VivoBook 15 (2021) Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ332WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","₹64,888",Intel,Core i3,8 GB,Intel Integrated UHD,Windows 11 Home
832,"Lenovo IdeaPad 1 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Light Laptop  (11.6 Inch, Platinum Grey, With MS Office)","₹28,990",Intel,Celeron Dual Core,4 GB,Intel Integrated UHD,Windows 11 Home
833,"ASUS VivoBook 15 (2021) Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) X515EA-BR391W Thin and Light Laptop  (15.6 inch, Slate Grey, 1.80 kg)","₹55,448",Intel,Core i3,8 GB,Intel Integrated UHD,Windows 11 Home
834,"Avita PURA APU Dual Core A6 9220e - (8 GB/256 GB SSD/Windows 10 Home) NS14A6ING541-IBB Thin and Light Laptop  (14 inches, Ink Black, 1.34 kg)","₹25,490",AMD,APU Dual Core A6,8 GB,AMD Radeon R4,Windows 10 Home
835,"ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/120 Hz) GV301QE-K6153TS 2 in 1 Gaming Laptop  (13.4 inch, Off&Black, 1.30 Kg, With MS Office)","₹1,42,940",AMD,Ryzen 9 Octa Core,32 GB,NVIDIA GeForce RTX 3050 Ti,Windows 10 Home
836,"MSI Modern 15 Ryzen 7 Octa Core Ryzen 7 5700U 5th Gen - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 A5M Thin and Light Laptop  (15.6 inch, Carbon Gray, 1.6 kg)","₹64,990",AMD,Ryzen 7 Octa Core,8 GB,AMD Radeon AMD Radeon™,Windows 11 Home
837,"Lenovo Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ITL6 Laptop  (14 inch, Storm Grey, With MS Office)","₹69,990",Intel,Core i5,16 GB,Intel Integrated,Windows 11 Home
838,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.69 Kg, With MS Office)","₹55,999",Intel,Core i5,8 GB,Intel Integrated Iris Xe Graphics,Windows 11 Home
839,"ASUS Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) X515EA-BQ562TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.6 kg)","₹57,990",Intel,Core i5,8 GB,Intel Integrated Intel UHD Graphic,Windows 10 Home
840,"HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050Ti) 16-B0352TX Gaming Laptop  (16.1 Inch, Shadow Black, 2.32 Kg, With MS Office)","₹1,21,990",Intel,Core i7,16 GB,NVIDIA GeForce RTX RTX 3050Ti,Windows 11 Home
841,"ASUS ExpertBook Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Pro) P1545FA Business Laptop  (15.6 inch, Slate Grey, 1.80 kg)","₹40,990",Intel,Core i3,8 GB,Intel Integrated HD,Windows 10 Pro
842,"MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-220IN Thin and Light Laptop  (14 inch, Black, 1.3 kg)","₹54,990",Intel,Core i5,8 GB,Intel Integrated UHD,Windows 10 Home
843,"ASUS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) FX566LH-BQ275T Gaming Laptop  (15.6 inch, Grey Metal)","₹64,950",Intel,Core i5,8 GB,NVIDIA GeForce GTX 1650,Windows 10 Home
844,"Lenovo Yoga 6 Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 13ALC6 2 in 1 Laptop  (13.3 inch, Abyss Blue, 1.32 kg, With MS Office)","₹77,940",AMD,Ryzen 7 Octa Core,16 GB,AMD Radeon AMD,Windows 11 Home
845,"DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3400 Thin and Light Laptop  (14 inch, Accent Black, 1.59 Kg, With MS Office)","₹44,190",Intel,Core i3,4 GB,Intel Integrated UHD,Windows 11 Home
846,"Lenovo Yoga Slim 7 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga Slim 7 14ITL05b Thin and Light Laptop  (14 inch, Slate Grey, 1.36 Kg, With MS Office)","₹1,02,940",Intel,Core i7,16 GB,Intel Integrated Iris Xe,Windows 10 Home
847,"ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) G513RC-HN063W Gaming Laptop  (15.6 Inch, Electro Punk, 2.10 kg)","₹1,11,940",AMD,Ryzen 7 Octa Core,16 GB,NVIDIA GeForce RTX 3050,Windows 11 Home
848,"DELL DELL 5590 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 15 5590 Laptop  (15.6 inch, Silver, 1.8 kg, With MS Office)","₹65,940",Intel,Core i5,8 GB,NVIDIA GeForce GTX NVIDIA(R) GeForce(R) MX250 with 2GB GDDR5,Windows 10
849,"ASUS VivoBook Ultra 14 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) X413JA-EK267T||X413JA-EB302T Thin and Light Laptop  (14 inch, Bespoke Black, 1.40 kg)","₹40,990",Intel,Core i3,4 GB,Intel Integrated UHD,Windows 10 Home
850,"Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop  (14 inch, Starfall Grey, 1.48 kg)","₹44,990",Intel,Core i5,8 GB,Intel Integrated UHD,Windows 11 Home
851,"Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) E15 Thin and Light Laptop  (15.6 Inch, Black, 1.7 kg, With MS Office)","₹65,990",Intel,Core i5,8 GB,Intel Integrated Iris Xe,Windows 10 Home
852,"DELL Inspiron Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) Inspiron 3000 Thin and Light Laptop  (15.6 inch, Carbon Black, 1.8 kg, With MS Office)","₹36,000",Intel,Pentium Quad Core,4 GB,Intel Integrated UHD,Windows 11 Home
853,"MSI Modern 15 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) Modern 15 A5M-065IN Thin and Light Laptop  (15.6 inch, Carbon Gray, 1.6 kg)","₹53,490",AMD,Ryzen 5 Hexa Core,8 GB,NA,Windows 10 Home
854,"ASUS Zephyrus G14 Ryzen 9 Octa Core AMD Ryzen™ 9 5900HS 5th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) GA401QC-HZ093TS Gaming Laptop  (14 inch, White, 1.60 Kg, With MS Office)","₹1,21,940",AMD,Ryzen 9 Octa Core,16 GB,NVIDIA GeForce RTX 3050,Windows 10 Home
855,"Lenovo Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Laptop  (14 inch, Platinum Grey, With MS Office)","₹33,990",Intel,Celeron Dual Core,4 GB,Intel Integrated DDR4,Windows 11 Home
856,"ASUS ROG Flow X13 Ryzen 7 Octa Core 5800HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) GV301QH-K6463TS 2 in 1 Gaming Laptop  (13.4 inch, Off Black, 1.30 kg, With MS Office)","₹99,940",AMD,Ryzen 7 Octa Core,16 GB,NVIDIA GeForce GTX 1650,Windows 10 Home
857,"acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) ph315-54-78cp/ph315-54 Gaming Laptop  (15.6 inches, Abyssal Black, 2.3 kg)","₹1,29,940",Intel,Core i7,16 GB,NVIDIA GeForce RTX 3060,Windows 10 Home
858,"LG Gram 14 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Gram 14Z90N Laptop  (14 inch, Dark Silver, 0.999 g)","₹62,990",Intel,Core i5,8 GB,Intel Integrated Iris Plus,Windows 10 Home
859,"APPLE MacBook Air M1 - (16 GB/512 GB SSD/Mac OS Big Sur) Z124J006KD  (13.3 inch, Silver, 1.29 Kg)","₹1,25,990",Apple,M1,16 GB,NA,Mac OS Big Sur
860,"ASUS Vivobook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ322WS Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","₹44,890",Intel,Core i3,8 GB,Intel Integrated UHD,Windows 11 Home
861,"DELL Inspiron Core i5 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3511 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.8 Kgs, With MS Office)","₹55,990",Intel,Core i5,8 GB,Intel Integrated UHD Graphics,Windows 11 Home
862,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.69 Kg, With MS Office)","₹55,999",Intel,Core i5,8 GB,Intel Integrated Iris Xe Graphics,Windows 11 Home
863,"LG Gram Core i5 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Gram 14Z90P-G.AJ63A2 Thin and Light Laptop  (14 inch, Quarts Silver, 0.99 kg)","₹76,990",Intel,Core i5,8 GB,Intel Integrated Iris Xe,Windows 11 Home
864,"ASUS VivoBook Ultra 14 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) X413JA-EK261T||X413JA-EB301T Thin and Light Laptop  (14 inch, Cobalt Blue, 1.40 kg)","₹41,490",Intel,Core i3,4 GB,Intel Integrated UHD,Windows 10 Home
865,"Vaio E Series Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN006P Thin and Light Laptop  (15.6 inch, Black, 1.77 kg, With MS Office)","₹49,590",AMD,Ryzen 5 Quad Core,8 GB,AMD Radeon Vega 8,Windows 10 Home
866,"Lenovo Ideapad Slim 3i (2021) Core i3 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) Ideapad 3 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.65 KG, With MS Office)","₹39,999",Intel,Core i3,4 GB,Intel Integrated,Windows 11 Home
867,"DELL Inpiron 7501 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics) 7501 Laptop  (15.6 inch, Silver Premium, 1.8 kg, With MS Office)","₹79,940",Intel,Core i5,8 GB,NVIDIA GeForce GTX NVIDIA(R) GeForce GTX(R) 1650 Ti 4GB GDDR6,Windows 10
868,"DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Dune, 1.58 Kg, With MS Office)","₹42,490",Intel,Core i3,8 GB,Intel Integrated HD,Windows 11 Home
869,"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop  (14 inch, Platinum Silver, 1.5 Kg, With MS Office)","₹70,749",Intel,Core i5,8 GB,Intel Integrated Iris Xe,Windows 10
870,"ASUS ROG Flow X13 (2021) Ryzen 9 Octa Core 5980HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) GV301QH-K5459TS 2 in 1 Gaming Laptop  (13.4 Inch, Off Black (Supernova), 1.3 KG, With MS Office)","₹2,39,940",AMD,Ryzen 9 Octa Core,32 GB,NVIDIA GeForce GTX 1650,Windows 10 Home
871,"ASUS Zenbook 14 Flip Ryzen 9 Octa Core 5900HX - (16 GB/1 TB SSD/Windows 11 Home) UN5401QA-KN901WS Thin and Light Laptop  (14 Inch, Jade Black, 1.40 Kg, With MS Office)","₹1,34,940",AMD,Ryzen 9 Octa Core,16 GB,AMD Radeon AMD Radeon Graphics,Windows 11 Home
872,"ASUS Vivobook Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) X415EA-EK302TS Thin and Light Laptop  (14 inch, Transparent Silver, 1.55 kg, With MS Office)","₹36,990",Intel,Core i3,4 GB,Intel Integrated UHD,Windows 10 Home
873,"acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop  (14 inch, Charcoal Blue, 0.97 kg)","₹64,990",Intel,Core i5,8 GB,Intel Integrated UHD 620,Windows 10 Home
874,"ASUS ExpertBook P1 Core i5 10th Gen - (4 GB/1 TB HDD/Windows 10 Pro) ExpertBook P1 P1440FA Thin and Light Laptop  (14 inch, Black, 1.68 kg)","₹61,249",Intel,Core i5,4 GB,Intel Integrated UHD,Windows 10 Pro
875,"Lenovo IdeaPad 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15IML05 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.7 kg, With MS Office)","₹58,999",Intel,Core i5,8 GB,NVIDIA GeForce MX330,Windows 10 Home
876,"ASUS Commercial Series Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) P2451FA Business Laptop  (14 inch, Black)","₹39,990",Intel,Core i3,4 GB,Intel Integrated Intel UHD,Windows 10 Home
877,"Lenovo Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/2 GB Graphics) 82FG0126IN Laptop  (15.6 inch, Graphite Grey, With MS Office)","₹65,990",Intel,Core i5,8 GB,NVIDIA GeForce MX450,Windows 10
878,"ASUS ASUS TUF Dash Series Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) FX516PM-HN157TS Gaming Laptop  (15.6 inch, Eclipse Grey, 2. kg, With MS Office)","₹89,940",Intel,Core i5,16 GB,NVIDIA GeForce RTX 3060,Windows 10 Home
879,"DELL Inspiron 3511 Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 3511 Laptop  (15.6 inch, Black, 1.83 kg, With MS Office)","₹48,999",Intel,Core i3,8 GB,Intel Integrated,Windows 10 Home
880,"ASUS ASUS TUF Dash Series Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/240 Hz) FX516PM-AZ154TS Gaming Laptop  (15.6 inch, Moon Light White, 2. Kg, With MS Office)","₹1,31,450",Intel,Core i7,16 GB,NVIDIA GeForce RTX 3060,Windows 10 Home
881,"Lenovo Yoga 6 Ryzen 5 Hexa Core 5500U - (16 GB/1 TB SSD/Windows 11 Home) Yoga 6 Thin and Light Laptop  (13.3 inch, Abyss Blue, 1.31 kg, With MS Office)","₹81,978",AMD,Ryzen 5 Hexa Core,16 GB,Intel Integrated Integrated AMD Radeon Graphics,Windows 11 Home
882,"ASUS ZenBook Pro 15 Core i9 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2032T Laptop  (15.6 inch, Deep Dive Blue, 1.88 kg)","₹2,09,690",Intel,Core i9,16 GB,NVIDIA GeForce GTX 1050Ti,Windows 10 Home
883,"MSI WF65 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Pro/4 GB Graphics/NVIDIA Quadro T1000) WF65 10TI-1073IN Gaming Laptop  (15.6 inch, Grey, 1.86 kg)","₹1,59,940",Intel,Core i7,16 GB,NVIDIA Quadro T1000,Windows 10 Pro
884,"Lenovo IdeaPad Gaming 3 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) 15IMH05 Gaming Laptop  (15.6 inch, Onyx Black, 2.2 kg)","₹74,949",Intel,Core i5,8 GB,NVIDIA GeForce GTX 1650,Windows 10 Home
885,"DELL Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) 3511 Laptop  (15.6 inch, Mist Blue Speckle, With MS Office)","₹46,990",Intel,Core i3,8 GB,Intel Integrated,Windows 10
886,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.69 Kg, With MS Office)","₹55,999",Intel,Core i5,8 GB,Intel Integrated Iris Xe Graphics,Windows 11 Home
887,"ASUS ROG Zephyrus G14 Ryzen 9 Octa Core AMD Ryzen™ 9 5900HS Processor 5th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX3050Ti/120 Hz) GA401QEC-K2128TS Gaming Laptop  (14 inch, Gray, 1.7 kg, With MS Office)","₹1,44,940",AMD,Ryzen 9 Octa Core,16 GB,NVIDIA GeForce RTX3050Ti,Windows 10 Home
888,"Lenovo Yoga 6 Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 13ALC6 2 in 1 Laptop  (13.3 inch, Abyss Blue, 1.32 Kg, With MS Office)","₹78,938",AMD,Ryzen 7 Octa Core,16 GB,AMD Radeon,Windows 11 Home
889,"HP 15s Ryzen 5 Quad Core 3450U - (8 GB/512 GB SSD/Windows 10 Home) 15s-EQ0144AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)","₹54,590",AMD,Ryzen 5 Quad Core,8 GB,AMD Radeon Vega 8,Windows 10 Home
890,"Lenovo Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop  (15.6 inch, Shadow_black, 2.4 Kg)","₹74,990",AMD,Ryzen 7 Octa Core,16 GB,NVIDIA GeForce GTX NVIDIA GeForce GTX 1650 4GB GDDR6,Windows 11 Home
891,"DELL Inspiron Core i5 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Inspiron 3501 Thin and Light Laptop  (15.6 inch, Softmint, 1.83 kg, With MS Office)","₹58,990",Intel,Core i5,4 GB,Intel Integrated Iris Xe,Windows 10 Home
892,"ASUS Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X509FA-BR301T Thin and Light Laptop  (15.6 inch, Transperant Silver, 1.80 kg)","₹33,990",Intel,Core i3,4 GB,Intel Integrated Intel UHD,Windows 10 Home
893,"ASUS ZenBook Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX325EA-KG511WS Thin and Light Laptop  (13.3 Inch, Lilac Mist, 1.14 Kg, With MS Office)","₹84,990",Intel,Core i5,16 GB,Intel Integrated Iris Xe Graphics,Windows 11 Home
894,"Lenovo Ideapad 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IML05 Laptop  (15.6 inch, Platinum Grey, 1.85 kg, With MS Office)","₹55,999",Intel,Core i5,8 GB,Intel Integrated UHD,Windows 11 Home
895,"HP 15s Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) 15s-DU1066TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.76 KG, With MS Office)","₹41,990",Intel,Core i3,8 GB,Intel Integrated UHD,Windows 10 Home
896,"LG Gram Core i5 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Gram 14Z90P-G.AJ61A2 Thin and Light Laptop  (14 inch, Snow White, 0.99 kg)","₹76,990",Intel,Core i5,8 GB,Intel Integrated Iris Xe,Windows 11 Home
897,"ASUS Pro P5 Core i7 8th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop  (14 inch, Grey, 1.26 kg)","₹98,912",Intel,Core i7,8 GB,Intel Integrated UHD 620,Windows 10 Pro
898,"ASUS Zenbook Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) UX363EA-HP502WS Thin and Light Laptop  (13.3 Inch, Pine Grey, 1.30 kg, With MS Office)","₹84,990",Intel,Core i5,8 GB,Intel Integrated Iris Xe Graphics,Windows 11 Home
899,"Lenovo Yoga Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) Yoga S940-14IIL Thin and Light Laptop  (14 inch, Grey, Black, 1.25 kg)","₹1,19,990",Intel,Core i7,16 GB,Intel Integrated Iris Plus,Windows 10 Home
900,"Lenovo V15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) V15 G2 ITL Thin and Light Laptop  (15.6 inch, Iron Grey)","₹43,990",Intel,Core i3,4 GB,Intel Integrated UHD,Windows 10 Home
901,"HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14s-DQ2100TU Thin and Light Laptop  (14 inch, Jet Black, 1.46 kg, With MS Office)","₹44,376",Intel,Core i3,8 GB,Intel Integrated UHD,Windows 10 Home
902,"MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65 8RE-084IN Gaming Laptop  (15.6 inch, Black, 1.8 kg)","₹1,49,940",Intel,Core i7,16 GB,NVIDIA GeForce GTX 1060,Windows 10 Home
903,"ASUS ZenBook Pro 15 Core i7 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2014T Laptop  (15.6 inch, Deep Dive Blue, 1.88 kg)","₹1,75,190",Intel,Core i7,16 GB,NVIDIA GeForce GTX 1050Ti,Windows 10 Home
904,"HP Spectre x360 14 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro) 14-ea0077TU 2 in 1 Laptop  (13.5 inch, Poseidon Blue, 1.34 Kg)","₹1,64,950",Intel,Core i7,16 GB,NA,Windows 10 Pro
905,"Lenovo APU Dual Core A9 A99425 - (4 GB/1 TB HDD/DOS) E41-45 Notebook  (14 inch, Black, 2.2 Kg)","₹21,896",AMD,APU Dual Core A9,4 GB,AMD Radeon,DOS
906,"ASUS Pentium Quad Core 10th Gen - (4 GB/128 GB SSD/128 GB EMMC Storage/Windows 11 Home) T3300KA-LQ121WS 2 in 1 Laptop  (13.3 inch, Black, With MS Office)","₹58,050",Intel,Pentium Quad Core,4 GB,Intel Integrated intel hd,Windows 11 Home
907,"ASUS Ryzen 9 Octa Core 5900HX - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics) M7400QC-KM053WS Thin and Light Laptop  (14 inch, Black, 1.45 kg, With MS Office)","₹1,42,990",AMD,Ryzen 9 Octa Core,16 GB,NVIDIA GeForce RTX 3050,Windows 11 Home
908,"ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and Light Laptop  (14 inch, Star Black, 0.995 kg)","₹84,990",Intel,Core i5,8 GB,Intel Integrated UHD,Windows 10 Home
909,"HP Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) PROBOOK 440 G8 Business Laptop  (14 inch, Grey)","₹1,19,599",Intel,Core i7,8 GB,Intel Integrated INTEL,Windows 10 Pro
910,"HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq4022TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.69 Kg, With MS Office)","₹55,999",Intel,Core i5,8 GB,Intel Integrated Iris Xe Graphics,Windows 11 Home
911,"ASUS ExpertBook P2 Core i5 10th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) ExpertBook P2 P2451FB Thin and Light Laptop  (14 inch, Star Black, 1.60 kg)","₹58,799",Intel,Core i5,8 GB,NVIDIA GeForce MX110,DOS
912,"MSI Prestige 14 EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Prestige 14 Evo A11M-436IN Thin and Light Laptop  (14 inch, Carbon Gray, 1.29 kg)","₹79,990",Intel,Core i5,16 GB,Intel Integrated Iris Xe,Windows 10 Home
913,"ASUS Pro P5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Pro) Pro P5 P5440FA Thin and Light Laptop  (14 inch, Grey, 1.22 kg)","₹85,990",Intel,Core i5,8 GB,Intel Integrated UHD 620,Windows 10 Pro
914,"DELL Core i3 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop  (15.6 inch, Carbon Black, 1.8 kg, With MS Office)","₹41,990",Intel,Core i3,8 GB,Intel Integrated UHD,Windows 11 Home
915,"Lenovo Ideapad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14itl05 2 in 1 Laptop  (14 inch, Graphite Grey, 1.5 kg, With MS Office)","₹57,949",Intel,Core i3,8 GB,Intel Integrated UHD,Windows 10 Home
916,"Lenovo Yoga Slim 7 Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Yoga Slim 7 14ITL05a Thin and Light Laptop  (14 Inches, Slate Grey, 1.36 KG, With MS Office)","₹91,999",Intel,Core i5,16 GB,Intel Integrated Iris Xe,Windows 10 Home
